Plateforme,Utilisateur,Nombre de commentaires,Position Géographique,Date,Avis,Notes sur 5
rippling.com,Kassandra Huefner,1 review,US,"Oct 11, 2022Invited","I use Rippling for work and it is very…I use Rippling for work and it is very easy to use and navigate. I understand where to look for my time, insurance information and time off requests. Definitely would record this website to anyone.Date of experience: October 10, 2022",5
rippling.com,John Chisolm,1 review,US,"Mar 10, 2023","My company switched from ADP with…My company switched from ADP with having no issues or problems at all. On March 10, 2023 this Rippling company has not paid or sent paychecks to my companies employees. Only after 2 months and this being the 4th paycheck _bimonthly, it is time to go back to ADP. DO NOT WASTE YOUR MONEY USING RIPPLING,Date of experience: March 10, 2023",1
rippling.com,Jeff Remfrey,1 review,US,"Oct 31, 2022Invited","Payroll so simple.Rippling has made processing payroll so easy. Employees times are easily tracked and approoved for payroll. If there is a mistake, correcting the time card is very simple.Date of experience: October 31, 2022",5
rippling.com,Bernard Malone III,1 review,US,"Oct 13, 2022Invited","Transition to the Rippling PlatformThe transition from our previous PEO to Rippling was  a seamless process that required no heavy lifting from anyone on my team.  And as an employee my team's transition to the Rippling Platform has meant access to higher quality benefits at a more affordable cost. Rippling also provides a very intuitive user interface making it easy to navigate. I have nothing but positive reviews for this platform!Date of experience: October 12, 2022",5
rippling.com,Dagny McConnell,1 review,US,"Nov 10, 2022Invited","Rippling is easy to use!Rippling is always so easy to use, intuitive, and navigable! I can always find what I need, complete tasks quickly, and stay on top of my dashboard easily.Date of experience: November 10, 2022",5
rippling.com,Paul Hernandez,1 review,US,"Nov 8, 2022Invited","Rippling is a super easy system to use…Rippling is a super easy system to use compared to other HR portals I've used in the past. Also, they have a easy to use app! They made the process of electing my 2023 benefits very easy! I highly recommend rippling.Date of experience: November 08, 2022",5
rippling.com,Lina Rahime,1 review,US,"Oct 27, 2022Invited","Rippling is very easy to use and…Rippling is very easy to use and contribute to your benefits. It has pretty straightforward options to go back and forward. I really enjoy while using Rippling.Date of experience: October 27, 2022",5
rippling.com,Justin Reginato,2 reviews,US,"Nov 8, 2022Invited","Amazing HR product that everyone should use!!!I have worked for 4 different start ups over the last 8 years and I can honestly say I have enjoyed rippling the most out of any HR service I have ever used. At my prior company I was actually responsible for assisting the head of operations in HR and getting everything together for the 200 person company. I wish we had used rippling because nothing is as smooth and seamless from setting up for the employees to actually using it as an employee. Their support function is effortless and their willingness to go over and above to help their customers is amazing.Date of experience: November 08, 2022",5
rippling.com,DJ Grossman,3 reviews,US,"Nov 10, 2022","Great for selecting benefitsMy company uses Rippling for various HR functions, including the selection of benefits. I just finished with open enrollment and everything went smoothly. Presentation and clarity are top notch.Date of experience: November 09, 2022",5
rippling.com,Brianna,1 review,US,"Nov 28, 2022Invited","I love Rippling for our companyI love Rippling for our company. It's easy to navigate and really helpful when we're going through elections for benefits yearly. The interface is very user-friendly.Date of experience: November 28, 2022",5
rippling.com,Matthew Anderson,1 review,US,"Oct 19, 2022Invited","I have been with my current company for 7 years.This was the most organized open enrollment period I have ever experienced.  The rippling platform allowed me to easily go through and select the appropriate plan for me then go back and review.  It was the easiest process I have ever experienced, and I would highly recommend it.Date of experience: October 18, 2022",5
rippling.com,J Coleman,1 review,US,"Nov 14, 2022Invited","Rippling has been the easiest HR tool…Rippling has been the easiest HR tool to use both as an employee and manager. It's intuitive and has good feedback loops via email.Date of experience: November 14, 2022",5
